Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2017,1,12,13:00,UTC,8,989.8,83,0,31,-5.4,-7.9,17889,140,7.3,3.2
2017,1,12,14:00,UTC,8,989.4,83,0,31,-5,-7.4,22391,142,7.4,2.7
2017,1,12,15:00,UTC,8,989.4,83,0,31,-4.5,-6.9,24758,146,7,2.8
2017,1,12,16:00,UTC,8,989.2,83,0,31,-4.2,-6.6,21837,151,8.1,3.5
2017,1,12,17:00,UTC,8,989.4,82,0,31,-3.9,-6.5,20597,142,7,3
2017,1,12,18:00,UTC,8,989.1,83,0,31,-3.9,-6.4,17305,147,6.9,3.2
2017,1,12,19:00,UTC,8,988.9,83,0,31,-3.9,-6.3,16308,145,7.9,2.8
2017,1,12,20:00,UTC,8,989.2,83,0,31,-3.9,-6.3,18500,146,6,2.6
2017,1,12,21:00,UTC,8,989.1,83,0,31,-3.9,-6.4,17525,145,6.4,3
2017,1,12,22:00,UTC,8,988.9,83,0,31,-4,-6.5,24114,143,6.1,2.5
2017,1,12,23:00,UTC,8,988.7,92,0.3,31,-4.7,-5.8,1366,135,5.4,2.5
2017,1,13,00:00,UTC,7,988.8,93,0.4,32,-4.8,-5.7,2254,128,6,2.7
2017,1,13,01:00,UTC,7,988.6,93,0,32,-4.8,-5.8,3122,130,5.5,2.5
2017,1,13,02:00,UTC,7,988.2,90,0,32,-4.7,-6.2,28165,140,5.1,2.2
2017,1,13,03:00,UTC,7,987.8,90,0,32,-5,-6.4,18859,134,5.3,2.6
2017,1,13,04:00,UTC,7,987.8,93,0,32,-5.3,-6.2,4210,124,4.3,2.1
2017,1,13,05:00,UTC,7,987.4,91,0,32,-5.2,-6.4,6082,128,4.8,2.1
2017,1,13,06:00,UTC,7,987.2,89,0,32,-5.1,-6.6,28201,132,4.6,2.3
2017,1,13,07:00,UTC,8,987.4,90,0,32,-5.3,-6.7,5848,126,6.6,2.7
2017,1,13,08:00,UTC,7,987.6,91,0.1,32,-5.6,-6.8,1688,127,6.2,2.7
2017,1,13,09:00,UTC,8,987.6,93,0.4,32,-5.9,-6.9,1226,115,4.4,2.3
2017,1,13,10:00,UTC,8,987.6,91,0.4,32,-6.2,-7.4,3577,119,4.9,2.1
2017,1,13,11:00,UTC,8,987.5,90,0,31,-6.3,-7.6,21104,113,4,2
2017,1,13,12:00,UTC,8,987.6,91,0,31,-6.5,-7.8,20726,113,4.3,2
2017,1,13,13:00,UTC,8,987.6,92,0,32,-6.7,-7.8,1469,110,4.6,2.2
2017,1,13,14:00,UTC,8,987.6,93,0.1,33,-6.9,-7.9,5052,109,4,2.1
2017,1,13,15:00,UTC,8,987.8,92,0,31,-6.7,-7.8,15887,110,4.3,1.7
2017,1,13,16:00,UTC,7,987.9,93,0.3,33,-6.9,-7.8,1773,107,4.2,2
2017,1,13,17:00,UTC,7,987.9,94,0,31,-6.8,-7.7,14321,88,2,1.1
2017,1,13,18:00,UTC,7,987.9,93,0,31,-6.4,-7.4,10250,110,2.9,1.7
2017,1,13,19:00,UTC,8,988.1,93,0,32,-6.4,-7.3,13796,99,2.5,1.6
2017,1,13,20:00,UTC,7,988.3,94,0,32,-6.4,-7.2,12897,111,2.6,1.5
2017,1,13,21:00,UTC,8,988.6,94,0,32,-6.2,-7.1,13012,113,2.7,1.4
2017,1,13,22:00,UTC,8,989,94,0,32,-5.8,-6.6,7782,112,2.1,1.4
2017,1,13,23:00,UTC,8,989.3,95,0.2,33,-5.5,-6.2,1998,108,2.1,1.3
2017,1,14,00:00,UTC,8,989.6,95,0,36,-5.5,-6.1,2523,94,1.5,0.9
2017,1,14,01:00,UTC,8,989.9,96,0,36,-5.1,-5.6,9300,156,1.9,0.7
2017,1,14,02:00,UTC,8,990,97,0,35,-2.7,-3.1,13621,184,2.7,1.5
2017,1,14,03:00,UTC,7,990.2,97,0.7,36,-2.8,-3.2,8832,131,1.3,0.6
2017,1,14,04:00,UTC,8,990.7,96,0,36,-1.8,-2.3,12962,197,4.8,2.6
2017,1,14,05:00,UTC,8,991.3,95,0,36,-1.8,-2.4,19820,203,5.3,2.6
2017,1,14,06:00,UTC,8,991.7,96,0,36,-1.9,-2.5,16915,167,2.9,1.4
2017,1,14,07:00,UTC,7,992.1,95,0,36,-1.8,-2.4,30807,179,4.6,1.8
2017,1,14,08:00,UTC,7,992.5,95,0,36,-1.7,-2.4,16320,187,2.6,1.3
2017,1,14,09:00,UTC,8,993.2,94,0,36,-1.6,-2.5,31652,205,3.6,2
2017,1,14,10:00,UTC,8,993.5,93,0,36,-1.6,-2.6,48839,170,4,1.6
2017,1,14,11:00,UTC,7,993.8,92,0,35,-1.6,-2.8,39082,197,4.4,2.2
2017,1,14,12:00,UTC,7,994.1,92,0,35,-1.7,-2.8,21330,190,3.6,2
2017,1,14,13:00,UTC,8,994.7,92,0,35,-1.8,-2.9,46247,210,3.7,1.8
2017,1,14,14:00,UTC,7,995.1,94,0,35,-1.9,-2.8,17336,172,3.7,1.6
2017,1,14,15:00,UTC,8,995.6,93,0,35,-1.8,-2.8,49667,211,4.7,2.2
2017,1,14,16:00,UTC,8,996.1,93,0,35,-1.9,-2.9,9625,206,4.8,2.7
2017,1,14,17:00,UTC,8,996.6,93,0,35,-1.9,-2.8,17968,212,4.7,2.7
2017,1,14,18:00,UTC,8,997.2,93,0,35,-1.9,-2.9,9497,225,4.3,2.5
2017,1,14,19:00,UTC,8,997.8,95,0.1,35,-2.1,-2.8,2816,227,3.5,2.2
2017,1,14,20:00,UTC,8,998.5,96,0,36,-2.3,-2.8,2432,256,4.5,2.4
2017,1,14,21:00,UTC,8,999.3,91,0,36,-3.2,-4.5,43278,282,5.1,2.8
2017,1,14,22:00,UTC,8,1000.1,89,0,36,-3.4,-4.9,37567,262,5,2.7
2017,1,14,23:00,UTC,8,1000.5,86,0,36,-3.4,-5.4,49051,241,4.2,2.2
2017,1,15,00:00,UTC,8,1000.9,88,0,36,-3.5,-5.2,45939,240,3.9,2.2
2017,1,15,01:00,UTC,8,1001.3,90,0,36,-3.6,-5.1,50000,237,4.1,2.1
2017,1,15,02:00,UTC,8,1002,90,0,36,-3.7,-5.1,50000,237,3.6,2.1
2017,1,15,03:00,UTC,8,1002.2,89,0,36,-3.7,-5.3,50000,266,4.2,2.4
2017,1,15,04:00,UTC,8,1002.6,86,0,36,-3.8,-5.7,50000,275,3.1,1.7
2017,1,15,05:00,UTC,8,1003,85,0,36,-4.2,-6.4,50000,256,3.3,1.5
2017,1,15,06:00,UTC,8,1003.6,86,0,36,-4.6,-6.5,50000,252,2.8,1.4
2017,1,15,07:00,UTC,8,1004.1,88,0,36,-5,-6.8,50000,240,3.1,1.8
2017,1,15,08:00,UTC,8,1004.5,89,0,36,-5.3,-6.9,50000,202,2.9,1.5
2017,1,15,09:00,UTC,8,1005.1,88,0,35,-5.5,-7.2,50000,217,3.2,1.6
2017,1,15,10:00,UTC,8,1005.5,90,0,35,-6,-7.3,50000,228,3.7,1.8
2017,1,15,11:00,UTC,8,1005.6,92,0,35,-6.5,-7.6,50000,235,4.1,2.2
2017,1,15,12:00,UTC,8,1006.2,92,0,35,-6.6,-7.6,49029,263,2.7,1.4
2017,1,15,13:00,UTC,8,1006.5,94,0,35,-7,-7.8,39549,246,3.2,1.9
2017,1,15,14:00,UTC,8,1006.8,96,0,35,-7.4,-8,30943,221,1.6,0.9
2017,1,15,15:00,UTC,8,1007.6,96,0,35,-7.7,-8.2,19775,236,1.9,1.2
2017,1,15,16:00,UTC,8,1008.2,96,0,35,-8.1,-8.6,3065,215,2.7,1.1
2017,1,15,17:00,UTC,8,1008.7,95,0,35,-8.2,-8.8,7642,227,2.1,1.3
2017,1,15,18:00,UTC,8,1009.4,95,0,35,-8.3,-9,7003,196,1.5,0.9
2017,1,15,19:00,UTC,8,1009.9,95,0,35,-8.4,-9.1,4271,301,1.9,0.8
2017,1,15,20:00,UTC,8,1010.6,95,0,35,-8.7,-9.4,3138,315,2.2,0.9
2017,1,15,21:00,UTC,8,1011.5,94,0,35,-8.8,-9.6,10301,283,3.4,1.8
2017,1,15,22:00,UTC,8,1012.6,94,0,35,-9.1,-9.9,5387,289,1.9,0.9
2017,1,15,23:00,UTC,8,1013.4,94,0,35,-9,-9.8,10709,204,1.5,0.9
2017,1,16,00:00,UTC,8,1013.9,94,0,35,-8.7,-9.6,16983,257,2.9,1.5
2017,1,16,01:00,UTC,8,1014.8,94,0,35,-8.9,-9.7,15335,268,4.1,2.4
2017,1,16,02:00,UTC,8,1015.3,94,0,35,-8.9,-9.7,26652,264,4.5,2.6
2017,1,16,03:00,UTC,8,1015.7,94,0,35,-8.6,-9.4,44037,271,2.8,1.1
2017,1,16,04:00,UTC,8,1016.2,94,0,35,-8.6,-9.4,1991,241,3.3,2
2017,1,16,05:00,UTC,8,1016.6,94,0.3,35,-8.6,-9.4,4147,253,3.1,1.9
2017,1,16,06:00,UTC,8,1017.1,94,0,35,-7.9,-8.7,25355,259,4.2,2.5
2017,1,16,07:00,UTC,8,1017.8,95,0,35,-7.5,-8.2,7697,263,4,2.2
2017,1,16,08:00,UTC,8,1018.4,95,0,35,-7.1,-7.8,15100,265,4.1,2.2
2017,1,16,09:00,UTC,8,1018.9,95,0,35,-6.6,-7.2,10248,279,3.8,2.2
2017,1,16,10:00,UTC,8,1019.1,95,0,35,-6.5,-7.2,7582,272,5.8,3.5
2017,1,16,11:00,UTC,8,1019.4,95,0,34,-6.5,-7.1,15263,290,5.6,2.5
2017,1,16,12:00,UTC,8,1020,95,0,34,-7,-7.7,12069,285,5.1,2.9
2017,1,16,13:00,UTC,8,1020.4,95,0,34,-7.4,-8.1,6725,280,4.4,2.1
2017,1,16,14:00,UTC,8,1021.1,94,0,34,-7.5,-8.3,15663,279,4.5,2
2017,1,16,15:00,UTC,8,1021.7,95,0,34,-7.4,-8.1,22719,307,3.1,1.8
2017,1,16,16:00,UTC,8,1022.3,95,0,34,-7.3,-8,15500,304,2.6,1.2
2017,1,16,17:00,UTC,8,1022.5,95,0,35,-7.3,-8,15156,286,3.7,2.1
2017,1,16,18:00,UTC,8,1023.2,95,0,35,-7.2,-7.9,19184,292,2.1,0.9
2017,1,16,19:00,UTC,8,1023.7,95,0,35,-7.1,-7.9,16851,269,1.4,0.6
2017,1,16,20:00,UTC,8,1024.1,95,0,35,-7.1,-7.8,19429,29,1.2,0.6
2017,1,16,21:00,UTC,8,1024.4,94,0,35,-6.8,-7.6,22070,31,2.8,1
2017,1,16,22:00,UTC,8,1025.1,95,0,35,-6.8,-7.5,21029,0,0,0
2017,1,16,23:00,UTC,8,1025.6,95,0,34,-6.9,-7.6,23790,191,1.1,0.7
2017,1,17,00:00,UTC,8,1025.8,94,0,34,-7,-7.8,33297,195,1.9,0.9
2017,1,17,01:00,UTC,8,1026.1,94,0,34,-7.3,-8.1,35384,171,2.8,1.2
2017,1,17,02:00,UTC,8,1026,94,0,34,-7.7,-8.5,29732,184,3.6,2.1
2017,1,17,03:00,UTC,8,1026.3,94,0,34,-7.8,-8.6,39712,207,4.3,2
2017,1,17,04:00,UTC,8,1026.1,94,0,34,-7.9,-8.7,32701,218,3.2,1.7
2017,1,17,05:00,UTC,8,1025.7,94,0,34,-7.8,-8.7,36731,179,5.4,2
2017,1,17,06:00,UTC,8,1026,94,0,34,-7.8,-8.7,37079,183,6.4,2.3
2017,1,17,07:00,UTC,8,1026,94,0,34,-7.8,-8.6,24655,197,7,3
2017,1,17,08:00,UTC,8,1026,94,0,34,-7.7,-8.6,21938,197,5.9,3.2
2017,1,17,09:00,UTC,8,1025.5,95,0,34,-7.1,-7.8,24836,169,6.4,2.8
2017,1,17,10:00,UTC,8,1024.6,95,0,34,-6.5,-7.1,17058,173,7.1,3.4
2017,1,17,11:00,UTC,8,1023.9,95,0,34,-6.7,-7.3,24400,173,7.7,3.3
2017,1,17,12:00,UTC,8,1023.6,95,0,34,-6.7,-7.4,23491,174,6.7,3
2017,1,17,13:00,UTC,8,1023.2,95,0,34,-6.5,-7.1,29203,187,7.8,3
2017,1,17,14:00,UTC,8,1022.3,95,0,34,-6.2,-6.9,24793,183,7.8,2.8
2017,1,17,15:00,UTC,8,1021.5,95,0,34,-5.5,-6.2,30444,196,4.7,2.4
2017,1,17,16:00,UTC,8,1020.5,94,0.4,34,-4.9,-5.6,1665,198,8,3.7
2017,1,17,17:00,UTC,8,1019.4,93,0,34,-4.8,-5.7,14580,194,8.2,3.7
2017,1,17,18:00,UTC,8,1019.1,94,0,34,-4.6,-5.4,12349,204,7.7,3.9
2017,1,17,19:00,UTC,8,1018.3,95,0,34,-4.3,-5,35255,205,9.1,3.8
2017,1,17,20:00,UTC,8,1018,96,0,34,-3.7,-4.3,22849,223,7.5,3.6
2017,1,17,21:00,UTC,8,1017.7,97,0,34,-2.9,-3.3,26433,231,6,3.5
2017,1,17,22:00,UTC,8,1017.8,98,0,34,-2.5,-2.8,14924,238,7,4.1
2017,1,17,23:00,UTC,8,1017.6,98,0,34,-2,-2.2,20597,239,5.7,3.2
2017,1,18,00:00,UTC,8,1017.5,98,0,34,-1.3,-1.7,42065,243,6.1,3.6
2017,1,18,01:00,UTC,8,1017.9,96,0,34,-0.6,-1.1,46321,254,8.1,4.7
2017,1,18,02:00,UTC,8,1018.2,95,0,34,-0.4,-1.1,50000,265,7.2,4.5
2017,1,18,03:00,UTC,8,1018.7,95,0,34,-0.7,-1.4,50000,272,5.3,2.7
2017,1,18,04:00,UTC,8,1018.9,96,0,34,-1.6,-2.2,50000,268,3.5,2
2017,1,18,05:00,UTC,7,1019.2,96,0,34,-2.3,-2.8,44438,250,4.2,2.3
2017,1,18,06:00,UTC,2,1019.5,97,0,34,-3.1,-3.4,47880,252,5.1,2.9
2017,1,18,07:00,UTC,5,1019.8,98,0,34,-3.2,-3.5,29910,240,6.5,4.1
2017,1,18,08:00,UTC,7,1020,98,0,34,-3,-3.3,28481,234,5.7,3.2
2017,1,18,09:00,UTC,1,1020,96,0,34,-2.8,-3.4,32403,227,5,2.4
2017,1,18,10:00,UTC,7,1019.6,97,0,34,-2.8,-3.3,30902,228,5,3
2017,1,18,11:00,UTC,8,1018.9,97,0,34,-2.5,-2.9,23928,218,6.1,3.4
2017,1,18,12:00,UTC,8,1018.1,97,0,34,-2,-2.5,25570,208,5,2.5
2017,1,18,13:00,UTC,7,1016.9,95,0,34,-1.7,-2.4,27906,199,7,3.5
2017,1,18,14:00,UTC,7,1015.5,98,0.1,34,-1.5,-1.9,1207,190,7,3.5
2017,1,18,15:00,UTC,7,1013.8,97,0,34,-1.1,-1.5,13425,197,9.6,4
2017,1,18,16:00,UTC,8,1012.2,98,0,34,-0.6,-0.9,24229,211,10,5.5
2017,1,18,17:00,UTC,7,1010.8,98,0.3,34,0.1,-0.2,16767,216,9,5.3
2017,1,18,18:00,UTC,7,1009.1,96,0,34,0.5,-0.1,50000,210,10.4,5.6
2017,1,18,19:00,UTC,7,1007.8,94,0,34,0.7,-0.1,50000,215,10.4,5.5
2017,1,18,20:00,UTC,7,1006.1,93,0,34,1,0,50000,219,11.1,5.5
2017,1,18,21:00,UTC,7,1005,93,0,34,1.2,0.2,50000,229,9.5,5
2017,1,18,22:00,UTC,7,1003.5,90,0,34,1.8,0.4,50000,235,13.2,7.7
2017,1,18,23:00,UTC,7,1002.1,90,0,34,1.9,0.5,50000,232,14.2,8.6
2017,1,19,00:00,UTC,7,1001.8,86,0,34,2.8,0.7,50000,242,15.6,9
2017,1,19,01:00,UTC,1,1001.4,84,0,34,2.8,0.5,50000,245,14,7.2
2017,1,19,02:00,UTC,0,1001.9,78,0,34,3.6,0.1,50000,257,18.5,9.3
2017,1,19,03:00,UTC,1,1003,74,0,34,3.7,-0.4,50000,269,16.4,7.6
2017,1,19,04:00,UTC,0,1004.4,74,0,34,3.1,-1.1,50000,282,12.6,6.7
2017,1,19,05:00,UTC,0,1004.9,72,0,34,2.4,-2.2,50000,279,10.2,4.9
2017,1,19,06:00,UTC,2,1004.9,77,0,34,2,-1.7,50000,256,6.9,3.9
2017,1,19,07:00,UTC,0,1004.4,81,0,34,1.5,-1.4,50000,262,6.4,3.7
2017,1,19,08:00,UTC,1,1003.4,82,0,34,1.3,-1.4,50000,237,5,3
2017,1,19,09:00,UTC,6,1001.9,81,0,34,1.5,-1.4,10279,232,7.9,5
2017,1,19,10:00,UTC,4,999.8,77,0,34,2.3,-1.3,49740,243,10.9,6.5
2017,1,19,11:00,UTC,7,998.2,77,0,34,2.5,-1.1,49918,240,11.3,5.8
2017,1,19,12:00,UTC,7,996,72,0,34,3.8,-0.9,46161,245,11.8,6.6
2017,1,19,13:00,UTC,8,994.7,89,1,34,2.2,0.5,9900,254,13.5,7.3
2017,1,19,14:00,UTC,7,995.3,93,0,34,1.6,0.6,44846,271,15.1,8
2017,1,19,15:00,UTC,7,996,84,0,34,1.3,-1.1,50000,281,15.7,6.9
2017,1,19,16:00,UTC,5,996.6,74,0,34,1,-3,50000,286,13.3,7.8
2017,1,19,17:00,UTC,4,997.9,69,0,34,0.3,-4.8,50000,291,17.4,8.5
2017,1,19,18:00,UTC,7,998.7,64,0,34,0,-5.9,50000,294,12.3,6.5
2017,1,19,19:00,UTC,7,1000.2,63,0,33,-0.3,-6.6,50000,302,15.9,7.5
2017,1,19,20:00,UTC,7,1002.1,62,0,33,-1.9,-8.1,50000,301,13.8,6.1
2017,1,19,21:00,UTC,4,1004.5,53,0,33,-3,-11.2,50000,305,13,6.6
2017,1,19,22:00,UTC,0,1006.3,50,0,33,-3.9,-12.9,50000,304,12.3,6.5
2017,1,19,23:00,UTC,0,1007.6,57,0,33,-4.4,-11.6,50000,302,10.6,5.2
2017,1,20,00:00,UTC,0,1008.5,60,0,33,-5.2,-11.7,50000,288,8.6,4.6
2017,1,20,01:00,UTC,0,1009.3,64,0,33,-5.5,-11.2,50000,289,8.7,4
2017,1,20,02:00,UTC,0,1009.5,66,0,33,-5.6,-11.1,50000,281,7.1,4.1
2017,1,20,03:00,UTC,0,1009.4,70,0,33,-5.7,-10.2,50000,270,8.8,4.6
2017,1,20,04:00,UTC,0,1009.3,72,0,33,-5.3,-9.5,50000,268,8.2,4.8
2017,1,20,05:00,UTC,0,1008.9,75,0,33,-5.5,-9.3,50000,259,7.6,4
2017,1,20,06:00,UTC,0,1008.4,79,0,33,-5.3,-8.5,47761,258,7.3,4.2
2017,1,20,07:00,UTC,0,1007.9,81,0,33,-4.9,-7.6,50000,269,8,4.7
2017,1,20,08:00,UTC,1,1007.4,80,0,33,-3.9,-6.8,50000,268,9.3,5
2017,1,20,09:00,UTC,0,1006.9,80,0,33,-3.1,-6.1,50000,274,12,5.3
2017,1,20,10:00,UTC,0,1006.6,80,0,33,-3.2,-6.2,50000,275,9.7,5.6
2017,1,20,11:00,UTC,0,1005.9,80,0,33,-2.9,-5.9,50000,267,9.9,5.4
2017,1,20,12:00,UTC,0,1005.4,79,0,33,-2.8,-5.9,50000,265,10.2,6.1
2017,1,20,13:00,UTC,0,1005.3,81,0,33,-3.1,-6,50000,267,7.9,4.5
2017,1,20,14:00,UTC,0,1005.5,83,0,33,-3.5,-6.1,50000,283,8.8,4.2
2017,1,20,15:00,UTC,0,1006,84,0,33,-3.7,-6.1,50000,292,6.7,3.6
2017,1,20,16:00,UTC,0,1006.4,86,0,33,-4.2,-6.2,50000,292,6.5,3.8
2017,1,20,17:00,UTC,0,1006.9,88,0,33,-4.6,-6.3,50000,291,7,3.7
2017,1,20,18:00,UTC,0,1007.2,89,0,33,-4.9,-6.5,50000,290,6.2,3.5
2017,1,20,19:00,UTC,0,1007.3,88,0,33,-5.1,-6.8,50000,287,6.5,3.3
2017,1,20,20:00,UTC,1,1007.8,91,0,33,-5.5,-6.7,50000,291,4.6,2.8
2017,1,20,21:00,UTC,7,1008.3,91,0,33,-5.2,-6.4,50000,288,7.1,3.4
2017,1,20,22:00,UTC,1,1008.4,89,0,33,-4.7,-6.3,50000,292,8,4.5
2017,1,20,23:00,UTC,1,1009,88,0,33,-4.9,-6.5,50000,300,7.1,3.7
2017,1,21,00:00,UTC,7,1009,90,0,33,-5.3,-6.7,50000,279,5.6,3.1
2017,1,21,01:00,UTC,0,1009.1,92,0,33,-5.5,-6.6,50000,290,6,3.1
2017,1,21,02:00,UTC,4,1009.6,86,0,33,-5.1,-7.1,50000,298,8.5,3.9
2017,1,21,03:00,UTC,5,1010.2,90,0,33,-5.7,-7.1,50000,284,6.8,3.8
2017,1,21,04:00,UTC,7,1010.7,85,0,33,-5.3,-7.4,50000,296,5.5,2.9
2017,1,21,05:00,UTC,7,1011.2,83,0,33,-5,-7.4,50000,293,5.2,2.7
2017,1,21,06:00,UTC,6,1012,81,0,33,-5.2,-7.9,50000,299,4.8,2.3
2017,1,21,07:00,UTC,1,1012.8,81,0,33,-5.9,-8.6,50000,290,4.5,2.5
2017,1,21,08:00,UTC,0,1014.1,85,0,33,-6.6,-8.8,50000,290,5.2,2.8
2017,1,21,09:00,UTC,0,1015.4,85,0,33,-6.4,-8.5,50000,272,6.4,3.5
2017,1,21,10:00,UTC,0,1016.4,83,0,33,-6.6,-9,50000,291,8.3,4.1
2017,1,21,11:00,UTC,0,1017.1,83,0,33,-7,-9.4,50000,286,9.2,4.5
2017,1,21,12:00,UTC,0,1017.6,84,0,33,-7.6,-9.8,50000,283,7.5,3.7
2017,1,21,13:00,UTC,0,1017.8,84,0,33,-8,-10.3,50000,286,6.2,3.4
2017,1,21,14:00,UTC,0,1018.1,84,0,33,-8.3,-10.5,50000,268,4.5,2.6
2017,1,21,15:00,UTC,0,1017.9,87,0,33,-9.6,-11.4,50000,,,
2017,1,21,16:00,UTC,0,1017.8,88,0,33,-9.4,-11,50000,270,4.8,3
2017,1,21,17:00,UTC,0,1017.7,87,0,33,-9.6,-11.4,39581,269,4.9,2.8
2017,1,21,18:00,UTC,0,1017.5,87,0,33,-9,-10.7,32493,267,4.7,2.6
2017,1,21,19:00,UTC,3,1016.9,88,0,33,-9.4,-11,50000,271,3.7,2
2017,1,21,20:00,UTC,0,1016.5,91,0,33,-9.3,-10.5,23669,261,4,2.2
2017,1,21,21:00,UTC,7,1015.9,89,0,33,-8.5,-10,49646,268,5,2.6
2017,1,21,22:00,UTC,3,1015.6,92,0,33,-8.7,-9.7,50000,261,3,1.5
2017,1,21,23:00,UTC,5,1014.8,93,0,33,-7.8,-8.7,50000,241,3.1,2
2017,1,22,00:00,UTC,8,1013.9,94,0,33,-6.9,-7.6,43175,250,4.3,2.5
2017,1,22,01:00,UTC,8,1013.5,96,0,33,-6.7,-7.2,13708,248,3.8,2.1
2017,1,22,02:00,UTC,8,1013.3,94,0,33,-6.6,-7.5,50000,239,2.7,1.8
2017,1,22,03:00,UTC,8,1012.9,94,0,33,-6.4,-7.2,42214,296,1.7,1.1
2017,1,22,04:00,UTC,8,1012.6,95,0,33,-5.8,-6.6,11539,263,3.7,2.2
2017,1,22,05:00,UTC,8,1012.4,95,0,33,-5.6,-6.2,33200,283,6,2.6
2017,1,22,06:00,UTC,7,1013,96,0,33,-5.3,-5.8,19543,297,5.9,2.8
2017,1,22,07:00,UTC,7,1012.9,96,0,33,-6,-6.6,23487,275,5.6,3.3
2017,1,22,08:00,UTC,8,1013.5,96,0,33,-6,-6.5,21248,279,5.2,2.8
2017,1,22,09:00,UTC,3,1013.8,95,0,33,-6,-6.7,24269,276,4.6,2.4
2017,1,22,10:00,UTC,8,1013.9,92,0,33,-5.8,-6.9,25862,286,4.2,2.3
2017,1,22,11:00,UTC,8,1013.1,90,0,33,-5.7,-7.1,29295,293,3.7,1.7
2017,1,22,12:00,UTC,8,1013,89,0,33,-5.6,-7.1,38012,255,3.6,1.7
2017,1,22,13:00,UTC,8,1012.5,91,0,33,-5.6,-6.9,36130,246,1.8,1.2
2017,1,22,14:00,UTC,8,1012.3,90,0,33,-5.6,-6.9,30474,244,2.6,1.6
2017,1,22,15:00,UTC,8,1012.2,92,0,33,-5.5,-6.6,32022,244,2.4,1.3
2017,1,22,16:00,UTC,8,1011.9,93,0,33,-5.6,-6.6,27638,156,1.6,0.7
2017,1,22,17:00,UTC,8,1011.2,94,0,33,-5.7,-6.6,2139,141,1.1,0.6
2017,1,22,18:00,UTC,8,1010.3,95,0.4,33,-5.9,-6.7,3650,100,1.6,1
2017,1,22,19:00,UTC,8,1009.5,95,0,34,-5.6,-6.2,5974,125,2.6,1.4
2017,1,22,20:00,UTC,8,1008.6,94,0,33,-5.2,-6,5764,122,3,1.7
2017,1,22,21:00,UTC,8,1007.6,95,0,34,-4.7,-5.4,2164,129,2.5,1.4
2017,1,22,22:00,UTC,8,1006.5,97,0,33,-4,-4.4,7256,190,5,2.6
2017,1,22,23:00,UTC,8,1005.1,97,0.4,34,-3.4,-3.8,1846,204,4.1,1.4
2017,1,23,00:00,UTC,8,1003.9,98,0.4,34,-2.8,-3.1,2771,220,5.9,3
2017,1,23,01:00,UTC,8,1002.8,98,0,34,-1.9,-2.2,24084,224,9.5,4.6
2017,1,23,02:00,UTC,8,1001.9,99,0,34,-1.1,-1.3,25708,243,6.9,4
2017,1,23,03:00,UTC,8,1001.4,99,0,34,0,-0.1,37854,254,6.5,3.6
2017,1,23,04:00,UTC,8,1000.9,99,0,34,0.3,0.1,50000,260,6.2,3.4
2017,1,23,05:00,UTC,8,1000.6,99,0,34,0.3,0.1,41550,273,4.3,2.6
2017,1,23,06:00,UTC,8,1000.1,98,0,34,0.3,0,45953,268,6.6,3.6
2017,1,23,07:00,UTC,8,1000.1,98,0,34,0.2,-0.1,37420,264,8,3.7
2017,1,23,08:00,UTC,8,999.7,98,0,34,0.1,-0.2,18889,266,4.3,2.2
2017,1,23,09:00,UTC,8,999.5,99,0.7,34,0.1,-0.1,1517,257,2.3,1.4
2017,1,23,10:00,UTC,8,999.2,99,1.1,35,0.1,-0.1,1143,277,2.4,1.3
2017,1,23,11:00,UTC,8,998.9,99,0.4,36,0.1,-0.1,2068,293,1.8,0.9
2017,1,23,12:00,UTC,8,999,99,0.8,37,-0.9,-1.1,1736,73,3.3,1.8
2017,1,23,13:00,UTC,8,999.3,96,0,37,-3.3,-3.8,1706,56,5,2.5
2017,1,23,14:00,UTC,7,1000,96,1.1,36,-4.7,-5.2,6618,62,4.9,2.7
2017,1,23,15:00,UTC,8,1000.8,96,0,36,-5.3,-5.8,3879,63,5.4,3.1
2017,1,23,16:00,UTC,8,1001.7,96,0,37,-5.3,-5.9,26701,64,4.6,2.7
2017,1,23,17:00,UTC,8,1002.4,95,0,37,-5.3,-6.1,50000,76,6.6,2.9
2017,1,23,18:00,UTC,8,1003.5,94,0,36,-5.4,-6.2,46153,64,4.8,2.3
2017,1,23,19:00,UTC,8,1004.8,94,0,36,-5.7,-6.6,49350,54,5.2,2
2017,1,23,20:00,UTC,7,1005.9,94,0,36,-6.1,-7,45289,42,4.3,2
2017,1,23,21:00,UTC,3,1007.2,93,0,36,-7.4,-8.4,45184,74,2.1,1
2017,1,23,22:00,UTC,0,1009,92,0,36,-9.6,-10.6,47980,56,2.6,1.3
2017,1,23,23:00,UTC,7,1010.1,92,0,36,-10.5,-11.6,50000,54,2.6,1.3
2017,1,24,00:00,UTC,0,1011.2,91,0,36,-11.8,-12.9,50000,54,2.8,1.4
2017,1,24,01:00,UTC,4,1012.7,92,0,36,-13.1,-14.1,50000,53,1.5,0.9
2017,1,24,02:00,UTC,7,1013.5,91,0,36,-13.5,-14.7,41694,0,0,0
